epoch_index,train_serial,train_loss,train_elapsed_time,train_accuracy,train_f1macro,val_loss,val_elapsed_time,val_accuracy,val_f1macro
0,20230919_150125,1.4403153231143953,57.187472105026245,0.397625,0.06777551203277511,1.2666054812688676,5.094592332839966,0.42,0.42389571811299404
1,20230919_150125,1.1337863042354583,55.863348722457886,0.49675,0.5229932967713411,1.1406909927489266,4.8762030601501465,0.4815,0.5000597169916704
2,20230919_150125,0.9059965711832046,56.02289628982544,0.624125,0.6449628537326195,0.9959786846524193,4.486308574676514,0.581,0.5993998100184574
3,20230919_150125,0.5492589938640594,56.380699634552,0.7915,0.8027759553203622,0.9595772765931629,4.176138639450073,0.642,0.6648807327390843
4,20230919_150125,0.2803661537319422,56.344910860061646,0.898125,0.7522318274824156,0.9941915732527536,5.724818468093872,0.666,0.683102560676817
5,20230919_150125,0.12934137664921583,56.25953912734985,0.955375,0.9572514859159897,1.1777087830834918,4.599683523178101,0.6605,0.565047171035265
6,20230919_150125,0.08470301764458418,56.138025522232056,0.97075,0.9720653450359015,1.1123421088097587,4.3030407428741455,0.6985,0.7123923493440879
7,20230919_150125,0.10010022806655615,56.44681668281555,0.9695,0.9702184210003422,1.2081479127444918,4.247383117675781,0.6635,0.6834086244203046
8,20230919_150125,0.06362113019172103,56.399840116500854,0.979125,0.9800567161456687,1.149370513265095,6.083755016326904,0.7015,0.7174985122629289
9,20230919_150125,0.05276389171136543,56.60505819320679,0.983125,0.9840298536197791,1.217707293374198,4.226137161254883,0.693,0.7043861697793166
10,20230919_150125,0.06081198415858671,56.32279181480408,0.9805,0.9811409227216211,1.0687275136274004,4.249148607254028,0.7165,0.7311481640335853
11,20230919_150125,0.06786653499910608,56.15667176246643,0.97675,0.9777008187459988,1.1035266854460277,5.020653247833252,0.7115,0.7285624267297527
12,20230919_150125,0.05992746611218899,56.148406982421875,0.979125,0.9801809773151776,1.2397364865219782,5.474141836166382,0.708,0.722527776682781
13,20230919_150125,0.050536489874823017,56.38725185394287,0.985125,0.9852732607471346,1.2865253372324839,4.208250999450684,0.7055,0.7235049670891762
14,20230919_150125,0.0350849697033409,56.49121952056885,0.988125,0.9886051051985596,1.1873154048881833,4.256908655166626,0.7255,0.745147659568777
15,20230919_150125,0.03568069238821044,56.673014640808105,0.9875,0.9881913592873,1.3449957460638076,5.098391056060791,0.712,0.7252164337739727
16,20230919_150125,0.05792488386947662,56.29486393928528,0.9815,0.9821240603649578,1.1071227505093528,5.003968715667725,0.722,0.7373041668459146
17,20230919_150125,0.021825877482770012,56.64394974708557,0.993125,0.9934840390418996,1.2031327566457173,4.314451217651367,0.7265,0.7452213916920065
18,20230919_150125,0.039032636953517795,56.4113974571228,0.986375,0.9867541117430416,1.3367976678742304,4.365284204483032,0.6965,0.715444059599103
19,20230919_150125,0.06389986533811316,56.12659955024719,0.978125,0.9789650578104474,1.355821730598571,5.709458827972412,0.699,0.7150189595669831
